count,date,title,description,org_link,link
237,2024-02-05 13:54:00,"신세계 손녀, <b>신인 그룹</b>으로 데뷔하나...연습실 사진 '화제'","신세계 손녀, <b>신인 그룹</b>으로 데뷔하나...연습실 사진 '화제' 신세계 <b>그룹</b> 외손녀가 <b>신인</b> 걸<b>그룹</b>으로 데뷔할 가능성이 제기돼 관심이 쏠린다.5일 가요계와 재계에 따르면 이명희 회장의 외손녀이자 신세계백화점을 경영하는... ",https://www.viva100.com/main/view.php?key=20240205010001382,https://www.viva100.com/main/view.php?key=20240205010001382
238,2024-02-05 13:45:00,"‘SM <b>신인</b>’ NCT WISH “우린 에너지 넘치는 팀, 청춘 보여드릴 것”","SM엔터테인먼트 <b>신인</b> 보이<b>그룹</b> NCT WISH(엔시티 위시)가 정식 데뷔 전 화보 표지를 장식했다. 매거진 데이즈드 측은 2월 5일 NCT WISH 멤버들과 함께 촬영한 화보를 선보였다. 시온, 리쿠, 유우시, 재희, 료, 사쿠야 6명... ",https://www.newsen.com/news_view.php?uid=202402051330200410,https://n.news.naver.com/mnews/article/609/0000820660?sid=106
239,2024-02-05 13:28:00,"‘JYP <b>신인</b>’ 넥스지, 커스틴과 협업도 통했다…100만뷰 돌파","JYP엔터테인먼트(이하 JYP) <b>신인</b> 보이<b>그룹</b> NEXZ(넥스지)가 퍼포먼스 비디오를 통해 잠재력을 입증했다. NEXZ(유우, 토모야, 하루, 켄, 세이타, 유우히, 유우키)가 1월 24일 오후 8시 공식 SNS 채널에 공개한 'NEXZ... ",https://www.newsen.com/news_view.php?uid=202402051321300410,https://n.news.naver.com/mnews/article/609/0000820653?sid=106
240,2024-02-05 12:57:00,"싸이커스, 3월 컴백확정…미니2집 이후 7개월만",<b>신인그룹</b> 싸이커스(xikers)가 7개월만의 컴백과 함께 새해 첫 행보를 시작한다. 5일 KQ엔터테인먼트 측은 공식 SNS를 통해 싸이커스가 오는 3월 컴백할 예정이라고 밝혔다. 싸이커스의 컴백은 미니 2집... ,https://www.etnews.com/20240205000164,https://n.news.naver.com/mnews/article/030/0003178902?sid=106
241,2024-02-05 12:36:00,"투어스, 음원차트 수직상승…&quot;첫 만남은, 계획대로 됐다&quot;","&quot;268위→62위→44위→28위→13위&quot; (멜론차트) <b>신인그룹</b> '투어스'가 데뷔 곡으로 음원차트에 돌풍을 일으키고 있다. 첫 등장은 268위였지만, 차트 정주행을 시작했다. 2주 만에 상위권으로 훌쩍 뛰어올랐다. 투어스는... ",http://www.dispatch.co.kr/2280561,https://n.news.naver.com/mnews/article/433/0000101291?sid=106
242,2024-02-05 12:12:00,"신세계 회장 외손녀 문서윤, 테디 걸<b>그룹</b> 데뷔하나…연습생 사진 유출",해당 사진이 확산된 이후 문서윤 씨가 엘라 그로스 등과 함께 더블랙레이블 소속 <b>신인 그룹</b>으로 데뷔를 앞두고 있는 것이 아니냐는 추측이 제기됐다. 이와 관련 더블랙레이블 측은 이튿날에도 별다른 입장을 밝히지... ,https://www.newsen.com/news_view.php?uid=202402051154330410,https://n.news.naver.com/mnews/article/609/0000820602?sid=106
243,2024-02-05 11:56:00,"'14일 컴백' 더윈드, 사춘기 성장통 콘셉트 사진 공개",<b>신인</b> 보이<b>그룹</b> 더윈드(The Wind)가 데뷔 후 처음으로 웃음기 뺀 콘셉트로 돌아온다. 더윈드는 지난 4일과 5일 공식 소셜미디어에 두 번째 미니앨범 '아워 : 유스틴'(Our : YouthTeen)의 첫 번째 콘셉트 단체 사진과 개인... ,https://www.nocutnews.co.kr/news/6090819,https://n.news.naver.com/mnews/article/079/0003860643?sid=106
244,2024-02-05 11:55:00,"트레저, YG 보석함 맞았다…거침없는 日 인기 상승세 [스타@스타일]","한편, 트레저는 <b>신인</b> 남자<b>그룹</b> 선발 프로그램 'YG 보석함'을 통해 결성된 7인 보이<b>그룹</b>이다. 팀 이름 '트레저(TREASURE)' 역시 '보석'을 뜻한다. (사진=YG엔터테인먼트)",,https://n.news.naver.com/mnews/article/415/0000025107?sid=106
245,2024-02-05 11:36:00,"소디엑, 칼각 수트→캐주얼 스트릿 패션 올킬하는 괴물 소화력",앞서 소디엑(XODIAC)은 가요계 정식 데뷔 전인 지난 2022년 소셜네트워크서비스 ‘WEIBO Account Festival 2022’에서 ‘가장 잠재력 있는 <b>신인</b> 남자 <b>그룹</b>상’과 리더 렉스의 ‘패션 <b>신인</b>상’까지 2관왕에 오르며... ,http://www.osen.co.kr/article/G1112270333,https://n.news.naver.com/mnews/article/109/0005012864?sid=106
246,2024-02-05 11:32:00,"1위 라이즈·2위 뉴진스·3위 르세라핌, 2024년 1월 5주차 <b>신인</b> 아이돌 <b>그룹</b> ...",라이즈가 2024년 1월 5주차 공개된 랭키파이의 <b>신인</b> 아이돌 <b>그룹</b> 트렌드지수 분석 결과 1위에 올랐다. 랭키파이 (2024년 1월 4주차) <b>신인</b> 아이돌 <b>그룹</b> 트렌드지수를 분석한 지표이다. 1위 라이즈는 트렌드지수 27... ,https://www.stardailynews.co.kr/news/articleView.html?idxno=434688,https://www.stardailynews.co.kr/news/articleView.html?idxno=434688
247,2024-02-05 11:14:00,신세계 외손녀 걸<b>그룹</b> 데뷔? 테디 회사 <b>신인 그룹</b> 포함 관심,프로듀서 테디가 준비하고 있는 <b>신인</b> 걸<b>그룹</b> 연습생들의 모습이 최근 SNS를 통해 공개돼 팬들의 뜨거운 관심을 받고 있다. 사진출처=온라인커뮤니티 재벌가 외손녀가 멤버로 포함된 케이팝 걸<b>그룹</b>을 만날 수 있을까.<b>그룹</b>... ,http://news.maxmovie.com/436446,http://news.maxmovie.com/436446
248,2024-02-05 11:00:00,"'JYP <b>신인</b>' 넥스지, 퍼포먼스 비디오 유튜브 100만 뷰↑","넥스지는 2023년 JYP와 일본 최대 음반사 소니뮤직이 합작한 오디션 프로그램 '니지 프로젝트'(Nizi Project) 시즌 2를 통해 탄생한 <b>신인</b> 보이<b>그룹</b>으로 팀 결성 후 음원 발매, 현지 방송 출연 등 활약을 펼치고... ",http://www.tvdaily.co.kr/read.php3?aid=17070970401700112010,http://www.tvdaily.co.kr/read.php3?aid=17070970401700112010
249,2024-02-05 10:38:00,"SM <b>신인</b> NCT WISH, 데뷔 전 팬들 미리 만난다…첫 팝업 오픈",사진 제공=SM엔터테인먼트SM엔터테인먼트의 <b>신인</b> 보이<b>그룹</b> NCT WISH를 미리 만날 수 있는 특별한 공간이 마련된다.NCT WISH의 첫 팝업스토어 'WISH STATION'(위시 스테이션)은 오는 8일부터 21일까지 약 2주간 더현대 서울... ,https://news.mtn.co.kr/news-detail/2024020510192415693,https://news.mtn.co.kr/news-detail/2024020510192415693
250,2024-02-05 10:29:00,"싸이커스, 신보 포스터 공개…7개월 만에 컴백",<b>신인그룹</b> 싸이커스(xikers)가 새 앨범으로 돌아온다. 5일 0시 싸이커스는 공식 SNS를 통해 새로운 앨범의 컴백 포스터를 공개하며 약 7개월 만의 신보 발매 소식을 전했다. 공개된 이미지는 각자의 번호가 새겨진... ,https://www.sportsworldi.com/newsView/20240205505059,https://n.news.naver.com/mnews/article/396/0000666789?sid=106
251,2024-02-05 10:12:00,"‘SM <b>신인</b>’ NCT WISH, 데뷔 기념 팝업스토어 8일 오픈",SM엔터테인먼트 <b>신인</b> 보이<b>그룹</b> NCT WISH(엔시티 위시)의 희망찬 팀 컬러를 미리 만날 수 있는 특별한 공간이 열린다. NCT WISH의 첫 팝업스토어 ‘WISH STATION’(위시 스테이션)은 2월 8일부터 21일까지 약 2주간 더현대... ,https://www.newsen.com/news_view.php?uid=202402051009290410,https://n.news.naver.com/mnews/article/609/0000820548?sid=106
252,2024-02-05 10:10:00,"'JYP <b>신인 그룹</b>' 비춰, 데뷔곡 MV 500만뷰 돌파","'JYP <b>신인 그룹</b>' 비춰, 데뷔곡 MV 500만뷰 돌파 JYP엔터테인먼트는 <b>신인 그룹</b> ‘비춰’(VCHA)의 정식 데뷔곡 ‘걸즈 오브 더 이어’(Girls of the Year) 뮤직비디오가 유튜브 500만 뷰를 돌파했다고 5일 밝혔다.... ",https://www.viva100.com/main/view.php?key=20240205010001216,https://www.viva100.com/main/view.php?key=20240205010001216
253,2024-02-05 10:04:00,&quot;범죄자 취급&quot;…투어스 상승세 속 하이브 '팬 의심' 논란 [엑's 이슈],"<b>신인 그룹</b> 투어스(TWS)가 데뷔곡 '첫 만남은 계획대로 되지 않아' 인기 상승세를 타고 있는 가운데, 하이브의 '팬 의심' 논란이 온라인을 뜨겁게 달구고 있다. 투어스는 지난달 발표한 데뷔 타이틀곡 '첫 만남은 계획대로... ",https://www.xportsnews.com/article/1820955,https://n.news.naver.com/mnews/article/311/0001688625?sid=106
254,2024-02-05 09:36:00,"JYP <b>신인</b> 넥스지, 퍼포먼스 비디오 유튜브 100만뷰 돌파","NEXZ는 2023년 JYP와 일본 최대 음반사 소니뮤직이 합작한 오디션 프로그램 '니지 프로젝트'(Nizi Project) 시즌 2를 통해 탄생한 <b>신인</b> 보이<b>그룹</b>으로 팀 결성 후 음원 발매, 현지 방송 출연 등 활약을 펼치고 있다.... ",http://news.mt.co.kr/mtview.php?no=2024020509195456618,https://n.news.naver.com/mnews/article/008/0004994898?sid=101
255,2024-02-05 09:08:00,"JYP 넥스지(NEXZ), 퍼포먼스 영상 유튜브 100만뷰 돌파","NEXZ는 2023년 JYP와 일본 최대 음반사 소니뮤직이 합작한 오디션 프로그램 '니지 프로젝트'(Nizi Project) 시즌 2를 통해 탄생한 <b>신인</b> 보이<b>그룹</b>으로 팀 결성 후 음원 발매, 현지 방송 출연 등 활약을 펼치고 있다.",https://www.slist.kr/news/articleView.html?idxno=523599,https://www.slist.kr/news/articleView.html?idxno=523599
256,2024-02-05 08:38:00,"싸이커스, 3월 컴백 예고…실루엣 포스터에 관심UP",<b>신인그룹</b> 싸이커스(xikers)가 새 앨범으로 돌아온다. 5일 0시 싸이커스는 공식 SNS를 통해 새로운 앨범의 컴백 포스터를 공개하며 약 7개월 만의 신보 발매 소식을 전했다. 공개된 이미지는 각자의 번호가 새겨진... ,https://www.slist.kr/news/articleView.html?idxno=523569,https://www.slist.kr/news/articleView.html?idxno=523569
257,2024-02-05 08:16:00,르세라핌·라이즈·베이비몬스터가 직접 뽑은 애플뮤직 플레이리스트,먼저 2024년 청룡의 해에 주목해야 할 아티스트들의 음악을 Apple Music 에디터가 직접 선곡한 '설날 2024' 플레이리스트에서는 혜성처럼 부상한 특급 <b>신인 그룹</b> 라이즈(RIIZE)부터 빌리 아일리시(Billie Eilish)... ,https://www.slist.kr/news/articleView.html?idxno=523549,https://www.slist.kr/news/articleView.html?idxno=523549
258,2024-02-05 08:09:00,"JYP <b>신인</b> VCHA, 데뷔곡 ‘Girls of the Year’ 500만뷰 돌파 ‘글로벌 인기’","JYP엔터테인먼트(이하 JYP) <b>신인</b> 글로벌 <b>그룹</b> VCHA의 정식 데뷔곡 'Girls of the Year'(걸즈 오브 더 이어) 뮤직비디오가 유튜브 500만 뷰를 돌파했다. VCHA(렉시, 카밀라, 켄달, 사바나, 케이지, 케일리)는 1월 26일... ",https://www.newsen.com/news_view.php?uid=202402050805160410,https://n.news.naver.com/mnews/article/609/0000820509?sid=106
259,2024-02-04 22:34:00,"투어스, 틱톡에서 터졌다…누적 조회수 1억 돌파",<b>신인 그룹</b> 투어스(TWS)가 틱톡에서 터졌다. 4일 소속사 플레디스 엔터테인먼트에 따르면 투어스의 틱톡 콘텐츠 누적 조회 수가 지난 2일 1억 회를 돌파했다. 투어스는 지난 3일에는 틱톡 콘텐츠 누적 ‘좋아요’ 수... ,http://news.heraldcorp.com/view.php?ud=20240204000207,https://n.news.naver.com/mnews/article/016/0002262256?sid=103
260,2024-02-04 21:57:00,“중국의 K팝 규제? 오히려 좋아”…<b>신인</b> 아이돌도 미국 투어 ‘전화위복’,"비아시아권 수요층이 무명의 <b>신인 그룹</b>을 환영할 정도로 두터워졌다. 과거 국내를 시작으로 일본·중국·동남아 등 아시아 시장을 바라보던 K팝의 방향타가 180도 전환됐다. 국내 인지도를 쌓기도 전에 일본, 그 너머... ",https://www.mk.co.kr/article/10936389,https://n.news.naver.com/mnews/article/009/0005254507?sid=103
261,2024-02-04 16:54:00,"K팝, 데뷔하자마자 해외투어 … 출발부터 글로벌시장 겨냥","비아시아권 수요층이 무명의 <b>신인 그룹</b>을 환영할 정도로 두꺼워졌다. 과거 국내를 시작으로 일본·중국·동남아 등 아시아 시장을 바라보던 K팝의 방향타가 180도 전환됐다. 국내 인지도를 쌓기도 전에 일본, 그 너머... ",https://www.mk.co.kr/article/10936170,https://n.news.naver.com/mnews/article/009/0005254382?sid=103
262,2024-02-04 16:19:00,‘인기가요’ 다이몬 ‘Burn Up’ 불꽃쇼,<b>신인</b> 보이 <b>그룹</b> 다이몬(DXMON)이 ‘인기가요’에 불꽃을 피웠다. <b>그룹</b> 다이몬(DXMON)은 오늘(4일) 오후 방송한 SBS ‘인기가요’에서 데뷔 앨범 ‘HYPERSPACE’의 타이틀곡 ‘Burn Up’ 퍼포먼스를 진행했다. 이날 다이몬은... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202402041618003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000941811?sid=106
263,2024-02-04 15:57:00,"‘제베원 지키기’ 웨이크원 vs 팬 “증거有, 속상”...김지웅 욕설 진실은 [...","이들은 2년 6개월간 활동 예정이며 3월 일본에서도 정식 데뷔한다. 아직 데뷔 1년도 채 되지 않은 대세 <b>신인 그룹</b>, 제로베이스원이 이번 논란을 어떻게 헤쳐나갈지 귀추가 주목된다. [지승훈 스타투데이 기자]",https://www.mk.co.kr/article/10936099,https://n.news.naver.com/mnews/article/009/0005254336?sid=106
264,2024-02-04 15:57:00,"‘인기가요’ 다이몬, 파격 비주얼→자유분방 ‘번 업’ 퍼포먼스 눈길",<b>신인</b> 보이 <b>그룹</b> 다이몬(DXMON)이 '인기가요'에 불꽃을 피웠다. <b>그룹</b> 다이몬(DXMON)은 오늘(4일) 오후 방송한 SBS '인기가요'에서 데뷔 앨범 'HYPERSPACE'의 타이틀곡 'Burn Up' 퍼포먼스를 진행했다. 이날 다이몬은 개성... ,https://www.sportsworldi.com/newsView/20240204507576,https://n.news.naver.com/mnews/article/396/0000666742?sid=106
265,2024-02-04 14:01:00,"영파씨, 오늘(4일) 'YOUNG POSSE UP' 발매..버벌진트→키겐 지원사격",통상적으로 진행되는 <b>신인 그룹</b>들의 프로모션 형태를 답습하기보다는 신선한 기획력을 내세워 팀의 아이덴티티를 더욱 각인시킬 전망이다. 영파씨의 리믹스 신곡 'YOUNG POSSE UP'은 오늘(4일) 오후 6시에 각종... ,http://www.osen.co.kr/article/G1112269762,https://n.news.naver.com/mnews/article/109/0005012341?sid=106
266,2024-02-04 13:01:00,"투어스, 틱톡 콘텐츠 누적 조회수 한달만에 1억 돌파",<b>신인그룹</b> 투(TWS)가 글로벌 동영상 플랫폼 틱톡 콘텐츠 누적 조회 수 1억 회를 돌파했다. 4일 소속사 플레디스 엔터테인먼트에 따르면 투어스 틱톡 콘텐츠 누적 조회 수가 지난 2일 1억 회를 넘겼다. 투어스는 지난... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=657250,https://n.news.naver.com/mnews/article/477/0000472072?sid=106
267,2024-02-04 10:26:00,"영파씨, 오늘(4일) 신곡 ‘영파씨 업’ 발매...버벌진트→키겐 지원사격",통상적으로 진행되는 <b>신인 그룹</b>들의 프로모션 형태를 답습하기보다는 신선한 기획력을 내세워 팀의 아이덴티티를 더욱 각인시킬 전망이다. [지승훈 스타투데이 기자],https://www.mk.co.kr/article/10935941,https://n.news.naver.com/mnews/article/009/0005254271?sid=106
268,2024-02-04 10:14:00,"영파씨, 오늘(4일) 신곡 'YOUNG POSSE UP' 발매","통상적으로 진행되는 <b>신인 그룹</b>들의 프로모션 형태를 답습하기보다는 신선한 기획력을 내세워 팀의 아이덴티티를 더욱 각인시킬 전망이다. 한편, 영파씨의 리믹스 신곡 'YOUNG POSSE UP'은 오늘(4일) 오후 6시... ",https://tenasia.hankyung.com/article/2024020424404,https://n.news.naver.com/mnews/article/312/0000647810?sid=106
269,2024-02-04 09:26:00,투어스 틱톡 누적 조회수 1억회 돌파,<b>신인 그룹</b> 투어스가 글로벌 동영상 플랫폼 틱톡 콘텐츠 누적 조회 수 1억 회 돌파라는 이정표를 세웠다. 4일 소속사 플레디스 엔터테인먼트에 따르면 투어스의 틱톡 콘텐츠 누적 조회 수가 지난 2일 1억 회를 넘겼다.... ,https://isplus.com/article/view/isp202402040022,https://n.news.naver.com/mnews/article/241/0003328191?sid=106
270,2024-02-04 09:17:00,K팝 ★들이 '샘플링'에 빠졌다[초점S],또 지난달 22일 데뷔한 플레디스 엔터테인먼트 <b>신인</b> 보이<b>그룹</b> 투어스도 로베르트 슈만의 '어린이 정경'을 샘플링해 선공개곡 '오마마'를 만들었다. 앞서 1세대 아이돌들 역시 샘플링으로 명곡들을 탄생시켰다. H.O.T.의 '빛... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=655559,https://n.news.naver.com/mnews/article/477/0000472055?sid=106
271,2024-02-04 08:59:00,"영파씨, 오늘(4일) 신곡 ‘YOUNG POSSE UP’ 발매","통상적으로 진행되는 <b>신인 그룹</b>들의 프로모션 형태를 답습하기보다는 신선한 기획력을 내세워 팀의 아이덴티티를 더욱 각인시킬 전망이다. 한편, 영파씨의 리믹스 신곡 'YOUNG POSSE UP'은 오늘(4일) 오후 6시... ",https://sports.donga.com/article/all/20240204/123374664/3,https://n.news.naver.com/mnews/article/382/0001104773?sid=106
